Internal ID,CompanyName,SubsidiaryID,ParentID,ProfileID,AccountManagerID,CustomerSuccessManagerID,Inactive,Status,CustomerSince,DateCreated,FirstTransactionDate,LastCustomerActivityDate,LastSalesActivity,Address,Email,Division,Balance,DaysOverdue,OverdueBalance,City,Country,CountryCode,StateName,StateCode,ZipCode,PlatinumSupport,SubscriptionPricing,Taxable,AtRisk,BusinessSystem,Translator,NetworkStatus,Network,NetworkBillingPlan,NumberOfTradingPartners,EntityType,TaxItem,ResellerID,RevenueCohortSegment
20877743,Integnalaudit,1,,,20635309,,No,LEAD-Qualified,,4/17/2024 6:39 am,,6/17/2024,6/17/2024,,denzil@internalaudit.ca,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business One,,Not Deployed,Tc.net,,,End User,AVATAX,,
20972957,Integracion de informacion,1,,,18254980,,No,CUSTOMER-Closed Won,,5/3/2024 3:35 pm,,5/3/2024,5/3/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,Reseller,AVATAX,,
21142164,Integrated Merchandising Solutions,1,,,,,No,LEAD-Nurturing,,6/11/2024 2:12 pm,,,,,randy.otis@imsretail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,J.D. Edwards,,Not Deployed,Tc.net,,,End User,AVATAX,,
21149095,Integrated Packaging Co.,1,,,,,No,LEAD-Nurturing,,6/12/2024 12:09 pm,,6/17/2024,6/17/2024,,monte.eddlemon@ipcboxes.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,,Not Deployed,Tc.net,,,End User,AVATAX,,
20721339,Integrity led,1,,,,,No,LEAD-Nurturing,,2/28/2024 8:22 pm,,,,,page.moore@icloud.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20698087,Intelegain Technologies,1,,,,,No,CUSTOMER-Closed Won,,2/21/2024 3:28 pm,,6/7/2024,,Intelegain Technologies North Dallas Business Centre 3010 London B Johnson Fwy Fl 1200 Dallas TX 75234,,TC,.00,0,.00,Dallas,United States,US,Texas,TX,75234,No,No,Yes,No,,,Not Deployed,,,,Reseller,AVATAX,,
21072335,Intellibee,1,,,,,No,LEAD-Nurturing,,5/28/2024 3:42 pm,,,,,melw@intellibee.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20927873,Intelsys - Build works,34,,,,,No,CUSTOMER-Closed Won,,4/24/2024 9:26 am,,5/1/2024,5/1/2024,,info@intelsys.eu,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
21046753,Interev,59,,,,,No,LEAD-Qualified,,5/21/2024 9:40 am,,,,,lars.pfuhl@interev.de,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
21046757,Interfix,48,,,20793846,,No,LEAD-Lead Gen PreQualified,,5/21/2024 9:42 am,,5/22/2024,5/22/2024,,sam.mallinson@interfix.co.uk,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20947139,InterFulfillment,1,,,,,No,CUSTOMER-Closed Won,,4/29/2024 9:22 am,,,,,elecia@interfulfillment.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,,,,Reseller,AVATAX,,
21108163,Interlynnx-systems,1,,,18469073,,No,LEAD-Qualified,,6/6/2024 11:44 am,,6/14/2024,6/14/2024,,john.chandna@interlynxsystems.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,J.D. Edwards,,Not Deployed,Tc.net,,,End User,AVATAX,,
21038769,InterMed Resources,1,,,18469073,,No,LEAD-Qualified,,5/17/2024 9:05 pm,,6/13/2024,6/13/2024,,lvaughan@intermedtn.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Online,,Not Deployed,Tc.net,,,End User,AVATAX,,
20739777,"Internal Tool Inc,",1,,,,,No,LEAD-Nurturing,,3/6/2024 8:06 pm,,3/21/2024,3/21/2024,,dan@internaltool.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
21041437,International Agribusiness Group,1,,,20635309,,No,LEAD-Qualified,,5/20/2024 9:14 am,,,,,pboova@iag-group.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20811797,INTERNATIONAL AUTOMOTIVE 11683 (P),55,,,,,No,CUSTOMER-Closed Won,,3/28/2024 11:11 am,,,,,peter.vo@truecommerce.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,,AVATAX,,
21168413,International Consortium,1,,,18469073,,No,LEAD-Qualified,,6/18/2024 10:19 am,,6/18/2024,6/18/2024,,jromano@internationalusa.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20893760,International Food Brands Canada inc,1,,,20285237,,No,PROSPECT-Closed Lost,,4/19/2024 8:49 am,,6/13/2024,6/13/2024,,Info@caribbeanfood.ca,TC,.00,0,.00,,,,,,,No,Yes,Yes,No,QuickBooks Online,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20837001,International House of Sauces & Seasonings dba Charboy,1,,,,,No,LEAD-Nurturing,,4/4/2024 12:06 pm,,4/4/2024,4/4/2024,,pjones@charboys.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Quickbooks - Unknown,,Not Deployed,Tc.net,,,End User,AVATAX,,
20619992,International Product Supply - Test,1,,80724,20138493,,No,CUSTOMER-Closed Won,1/26/2024,1/26/2024 1:36 pm,2/2/2024,5/21/2024,3/22/2024,International Product Supply 1953 N. 17th Ave Melrose Park IL 60160,Kristin.Wolfe@vursor.com,TC,.00,0,.00,Melrose Park,United States,US,Illinois,IL,60160,No,No,Yes,No,NetSuite,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN - Subscription,6,End User,AVATAX,,
20554057,International Stock Ltd,34,,,11275254,,No,PROSPECT-Closed Lost,,1/17/2024 4:18 am,,1/17/2024,1/17/2024,,Mark.Bailey@internationalstock.net,TC,.00,0,.00,,,,,,,No,No,Yes,No,Xero,OneTime 5.0,Not Deployed,Tc.net,,,End User,,,
20548355,International Stock,1,,,,,No,LEAD-Lead Gen PreQualified,,1/16/2024 9:34 am,,,,,Mark.Bailey@internationalstock.net,TC,.00,0,.00,,,,,,,No,No,Yes,No,Xero,,Not Deployed,Tc.net,,,End User,AVATAX,,
20748050,International Transportation Service,1,,,20054008,,No,LEAD-Qualified,,3/8/2024 2:46 pm,,3/8/2024,3/8/2024,,balajip@itslb.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
21013906,Interpath Laboratory,1,,,17318635,,No,PROSPECT-Qualified,,5/10/2024 2:43 pm,,5/28/2024,5/28/2024,,TCampbell@Interpathlab.com,TC,.00,0,.00,,,,,,,No,Yes,Yes,No,NetSuite,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,29340,
21018595,InterRadish,34,,,,,No,CUSTOMER-Closed Won,,5/13/2024 12:02 pm,,5/13/2024,5/13/2024,,info@interradish.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 for Operations,OneTime 5.0,Not Deployed,,,,Reseller,,,
20741149,Intersnack Group GmbH & Co. KG,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,Intersnack Group GmbH & Co. KG Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20693829,Intivity,1,,,19420294,,No,LEAD-Nurturing,,2/20/2024 1:17 pm,,3/21/2024,3/21/2024,,roberto@erpsuccesspartners.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,,Not Deployed,Tc.net,,,End User,AVATAX,17774859,
20537448,Intralox,1,,,17529268,,No,CUSTOMER-Closed Won,,1/11/2024 3:23 pm,,,,Intralox P O BOX 50699  New Orleans LA 70150,Quentin.Landry@laitram.com,TC,.00,0,.00,New Orleans,United States,US,Louisiana,LA,70150,No,No,Yes,No,Oracle,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20537450,Intralox TC,1,,81018,17529268,,No,CUSTOMER-Closed Won,2/29/2024,1/11/2024 3:27 pm,3/29/2024,5/29/2024,5/29/2024,Intralox TC P O BOX 50699  New Orleans LA 70150,Quentin.Landry@laitram.com,TC,497.00,24,497.00,New Orleans,United States,US,Louisiana,LA,70150,No,No,Yes,No,Oracle,TM SaaS,Activated,Tc.net,Intralox Custom Plan,2,End User,AVATAX,,
20559368,Intusurg,1,,,,,No,LEAD-Nurturing,,1/18/2024 8:26 am,,1/31/2024,1/31/2024,,andrew.lesslie@intusurg.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20655034,Intuvie,1,,,,,No,LEAD-Nurturing,,2/7/2024 10:43 am,,,,,chris.crowley@intuvie.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20995435,IntVerse.io,1,,,,,No,LEAD-Nurturing,,5/7/2024 7:04 am,,,,,akavur01@kenvue.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20851479,Intwo,1,,,,,No,LEAD-Qualified,,4/9/2024 3:12 pm,,4/10/2024,,,oommen.po@intwo.cloud,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 for Operations,,Not Deployed,Tc.net,,,End User,AVATAX,,
20811899,INVENTEC 113947 MX (P),55,,,,,No,CUSTOMER-Closed Won,,3/28/2024 11:18 am,,,,,HSU.IRIS@INVENTEC.COM,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,,AVATAX,,
20764320,Invicta,1,,,,,No,LEAD-Nurturing,,3/14/2024 1:37 pm,,,,,rickc@invicta-3.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20701121,Inway systems GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 for Operations,OneTime 5.0,Not Deployed,,,,,,,
20701324,Inway Systems GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:19 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,,,,
20701120,Inway,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,,,,
20740920,IO Interactive,18,,,,,No,LEAD-Unqualified,,3/7/2024 12:34 am,,,,IO Interactive Denmark,,TC,.00,0,.00,,Denmark,DK,,,,No,No,Yes,No,,N/A,Not Deployed,,,,End User,,,
20505691,IONSA S.A. DE C.V.,56,,,,,No,CUSTOMER-Closed Won,,1/3/2024 12:48 pm,,,,,carlos.villarreal@ionsa.com.mx,DIC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,DiCentral,,,Other,,,
20655765,Iowa Aluminum CO,1,,81188,16144012,,No,CUSTOMER-Closed Won,3/21/2024,2/7/2024 12:47 pm,4/16/2024,4/23/2024,3/22/2024,Iowa  Aluminum  10 27th Ave E Albia IA 52531,mhershey@iowaaluminum.com,TC,520.99,23,520.99,Albia,United States,US,Iowa,IA,52531,No,Yes,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,"Standard - 5,000 Annual Entitlement",3,End User,AVATAX,,
21002203,IPC EMEA,34,,,,,No,LEAD-Bad Lead,,5/8/2024 10:47 am,,,,,thompsonedward@sky.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20951453,Ipex (X12),55,,,,,No,CUSTOMER-Closed Won,,4/30/2024 9:12 am,,,,,edigroup@ipexna.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,,DiCentral,Not Deployed,DiCentral,,,,AVATAX,,
21163283,IPG Photonics,1,,,18469073,,No,LEAD-Qualified,,6/17/2024 9:28 am,,6/18/2024,6/18/2024,IPG Photonics 50 Old Webster Rd Oxford Massachusetts 1540,jspadaro@ipgphotonics.com,TC,.00,0,.00,Oxford,United States,US,Massachusetts,Massachusetts,1540,No,No,Yes,No,Microsoft Dynamics NAV,,Not Deployed,Tc.net,,,End User,AVATAX,,
20609036,Ipoki Produce LLC,1,,,20285237,,No,PROSPECT-Closed Lost,,1/24/2024 3:26 pm,,6/19/2024,6/19/2024,,svargas@lagramaperu.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Online,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20740307,Ipoque - A Rohde & Schwarz company,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:27 am,,,,Ipoque - A Rohde & Schwarz company Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20805814,iPro Hydrate,34,,,,,No,LEAD-Qualified,,3/27/2024 5:54 am,,3/27/2024,3/27/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20633519,Ipsen International GmbH,59,,,,,No,LEAD-Qualified,,1/31/2024 4:27 am,,1/31/2024,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20674599,IRCA Group USA - TEST,1,,80858,51,,No,CUSTOMER-Closed Won,2/13/2024,2/13/2024 9:03 am,2/28/2024,,,IRCA Group USA - TEST,,TC,.00,0,.00,,United States,US,,,,No,No,Yes,No,Infor M3,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN - Subscription,21,End User,AVATAX,,
20674599,IRCA Group USA - TEST,1,,80858,51,,No,CUSTOMER-Closed Won,2/13/2024,2/13/2024 9:03 am,2/28/2024,,,IRCA Group USA - TEST,,TC,.00,0,.00,,United States,US,,,,No,No,Yes,No,Infor M3,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN - Subscription,21,End User,AVATAX,,
21031988,iRCM,1,,,,,No,LEAD-Nurturing,,5/16/2024 8:26 am,,5/23/2024,,,j.richard@ircmonline.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741164,IREKS GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,IREKS GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20686220,IRIS USA,1,,,,,No,LEAD-Nurturing,,2/16/2024 2:32 pm,,3/5/2024,3/5/2024,IRIS USA 13423 W Cactus Rd Surprise Arizona 85379,dyanni.bigham@irisusainc.com,TC,.00,0,.00,Surprise,United States,US,Arizona,Arizona,85379,No,No,Yes,No,All Other Packages,Transaction Manager,Not Deployed,Tc.net,,,End User,AVATAX,,
20863855,Iris,1,,,,,No,LEAD-Nurturing,,4/12/2024 11:38 am,,4/15/2024,4/15/2024,,rj@buywithiris.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20522219,Iron Lion Soap,1,,,,,No,LEAD-Nurturing,,1/8/2024 8:08 pm,,1/31/2024,1/31/2024,,avi@ironlionsoap.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20543668,Ironwood,1,,,,,No,LEAD-Nurturing,,1/14/2024 3:16 am,,,,,jkuykendall@teamironwood.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
21046964,Isabella's beauty,1,,,,,No,LEAD-Nurturing,,5/21/2024 9:51 am,,5/28/2024,5/28/2024,,bellamyrvold@icloud.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20702169,ISC Innovative System Consulting AG,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:22 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,,,,
21036706,ISC Software,34,,,,,No,CUSTOMER-Closed Won,,5/17/2024 11:54 am,,6/20/2024,6/20/2024,,enquiry@isc-software.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,Reseller,,,
20684988,ISD Telford,34,,,11275254,,No,LEAD-Qualified,,2/16/2024 10:19 am,,,,,info@isdtelford.co.uk,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
21070152,ISE METAL INC.,1,,81819,,,No,CUSTOMER-Closed Won,6/5/2024,5/28/2024 10:01 am,,,,Martin Fréchette ISE METAL INC. 20 Rte De Windsor Sherbrooke QC J1C 0E5 Canada,brandon.price@truecommerce.com,TC,.00,0,.00,Sherbrooke,Canada,CA,Quebec,QC,J1C 0E5,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,,End User,-Not Taxable-,,
20637681,Ishka Irish Spring Water Ltd,34,,,11275254,,No,PROSPECT-Closed Lost,,2/1/2024 6:53 am,,2/1/2024,,,accounts@irishspringwater.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Sage 50,OneTime 5.0,Not Deployed,,,,End User,,,
20808871,Island Creek Oysters,1,,,20054008,,No,LEAD-Qualified,,3/27/2024 3:27 pm,,,,,Bill@islandcreekoysters.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics - Unspecified,,Not Deployed,Tc.net,,,End User,AVATAX,,
20715256,ISLD,1,,,,,No,LEAD-Nurturing,,2/27/2024 3:36 pm,,,,,ray.homen@liquor.idaho.gov,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740445,IsoTek,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:29 am,,,,IsoTek Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741368,IST METZ GmbH & Co. KG,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,IST METZ GmbH & Co. KG Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20822203,iSystems,1,,,,,No,CUSTOMER-Closed Won,,4/1/2024 2:10 pm,,4/2/2024,4/2/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,,Not Deployed,,,,Reseller,AVATAX,,
21022568,"IT Help Central, Inc.",1,,,18469073,,No,LEAD-Qualified,,5/14/2024 8:31 am,,6/18/2024,6/18/2024,,rkrupski@ithelpcentral.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20634074,IT Integro,34,,20634074,,,No,CUSTOMER-Closed Won,,1/31/2024 9:53 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,Reseller,,,
20717410,IT Operations Consultancy,34,,,16234320,,No,LEAD-Qualified,,2/28/2024 6:14 am,,2/28/2024,,,paulrocca@itopc.co.uk,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20806867,it Solutions,1,,,20635309,,No,LEAD-Qualified,,3/27/2024 10:51 am,,4/12/2024,4/12/2024,,juan.caca@it-solutions.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Infor Visual ERP,,Not Deployed,Tc.net,,,End User,AVATAX,,
20702172,IT Vision Technology GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:22 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,,,,
20701122,IT Vision Technology,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,,,,
20701123,IT&ERP.com,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,6/18/2024,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,OneTime 5.0,Not Deployed,,,,Reseller,,,
20641530,Italian Products USA,1,,81489,17175326,,No,CUSTOMER-Closed Won,4/24/2024,2/2/2024 9:54 am,6/17/2024,5/7/2024,4/23/2024,Italian Products USA 57 Stirling Road Warren NJ 07059,cristhian@italianproducts.com,TC,.00,0,.00,Warren,United States,US,New Jersey,NJ,07059,No,Yes,Yes,No,QuickBooks Enterprise Solutions,TM SaaS,Activated,Tc.net,"Standard - 2,500 Annual Entitlement",2,End User,AVATAX,,
20763357,Itch Petcare,34,,,,,No,LEAD-Nurturing,,3/14/2024 7:12 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20544602,ITEA Solutions,59,,,19957041,,No,PROSPECT-Discovery,,1/15/2024 8:32 am,,1/15/2024,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20768115,iTech DMV,1,,,,,No,LEAD-Nurturing,,3/15/2024 12:00 pm,,,,,info@itechdmv.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,,Not Deployed,Tc.net,,,End User,AVATAX,,
20690812,ITF Group (X12),55,,,,,No,CUSTOMER-Closed Won,,2/19/2024 11:43 am,,,,,joshua.thornington@ditat.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,Other,DiCentral,Not Deployed,DiCentral,,,End User,AVATAX,,
20740606,ITK Engineering GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:31 am,,,,ITK Engineering GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741026,ITL - Intelligent Label Solutions,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:36 am,,,,ITL - Intelligent Label Solutions United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20989391,ITM Development Sarl,59,,,19102146,,No,CUSTOMER-Closed Won,,5/6/2024 10:27 am,,5/6/2024,5/6/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,Reseller,,,
21041753,ITMAS MEPRA,1,,81751,,,No,CUSTOMER-Closed Won,5/20/2024,5/20/2024 10:01 am,6/14/2024,,,ITMAS MEPRA 1 Edgewater St Ste 101 Staten Island NY 10305-4907,brandon.price@truecommerce.com,TC,.00,0,.00,Staten Island,United States,US,New York,NY,10305-4907,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,3,End User,AVATAX,,
21041859,ITMAS SIMON HARRISON INC.,1,,81753,,,No,CUSTOMER-Closed Won,5/20/2024,5/20/2024 10:17 am,,,,ITMAS SIMON HARRISON INC. 1 Edgewater St Ste 101 Staten Island NY 10305-4907,brandon.price@truecommerce.com,TC,.00,0,.00,Staten Island,United States,US,New York,NY,10305-4907,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,1,End User,AVATAX,,
21042171,ITMAS/ IDEA SPA C/O BID LTD,1,,81755,,,No,CUSTOMER-Closed Won,5/20/2024,5/20/2024 10:59 am,,,,ITMAS/ IDEA SPA C/O BID LTD 1140 Bay St Ste 2c Staten Island NY 10305-4910,brandon.price@Trueccommerce.com,TC,.00,0,.00,Staten Island,United States,US,New York,NY,10305-4910,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,1,End User,AVATAX,,
20947252,ITP,1,,,,,No,CUSTOMER-Closed Won,,4/29/2024 10:04 am,,,,,brendanfrancis.walsh@itp.biz,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,,Not Deployed,,,,Reseller,AVATAX,,
20702174,ITSDONE Holding GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:22 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business-By-Design,OneTime 5.0,Not Deployed,,,,,,,
20940398,ITSU (Grocery) Europe B.V,25,,81515,18457912,,No,CUSTOMER-Closed Won,4/29/2024,4/26/2024 10:08 am,,,,ITSU (Grocery) Europe B.V Schiphol Boulevard 195 1118BG Schiphol Netherlands,David.Warken@itsu.com,TC,.00,0,.00,Schiphol,Netherlands,NL,,,1118BG,No,No,Yes,No,,Fusion,Not Deployed,,,,EcoSystem Partner,ESSS-IE,,
20740990,ITW Diagraph GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:35 am,,,,ITW Diagraph GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20783286,Ivan Ambrose,34,,,,,No,LEAD-Qualified,,3/20/2024 11:03 am,,3/20/2024,,,adam.bennett@truecomerce.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,18080988,
20653016,Ivans,1,,,,,No,LEAD-Nurturing,,2/6/2024 3:59 pm,,,,,jorge.martinez@ivans.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740610,iwis mechatronics GmbH & Co. KG,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:31 am,,,,iwis mechatronics GmbH & Co. KG Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740670,iwis mobility systems GmbH & Co. KG,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:31 am,,,,iwis mobility systems GmbH & Co. KG Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20702175,iXenso AG Thomas Kleiner,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:22 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business-By-Design,OneTime 5.0,Not Deployed,,,,,,,
20805817,IXX IT-partner AB,18,,,2124633,,No,LEAD-Qualified,,3/27/2024 6:01 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,N/A,Not Deployed,,,,Reseller,,,
21171487,"J Plus Specialty Foods, LLC",1,,,20054008,,No,LEAD-Qualified,,6/18/2024 10:10 pm,,7/26/2022,,,tastelli@tastelli.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20781384,Arkray,1,12665,,51,,No,CUSTOMER-Closed Won,3/25/2024,3/19/2024 10:45 pm,9/6/2021,4/23/2024,4/23/2024,Arkray,bonita.Rohling@knipper.com,TC,900.00,90,900.00,,United States,US,,,,No,No,Yes,No,Microsoft Dynamics 365 for Operations,TM SaaS,Not Deployed,Tc.net,,1,End User,AVATAX,,
